MSOA11CD,MSOA11NM,ZonePfSH,LAD,DELTA Macrozone,DELTA FMA+B?,Proportions MSOA/Zones
E02003554,Southampton 006,118,Southampton,3,F,0.05669037
E02003554,Southampton 006,117,Southampton,3,F,0.04669208
E02003554,Southampton 006,116,Southampton,3,F,0.08700957
E02003554,Southampton 006,115,Southampton,3,F,0.19462256
E02003554,Southampton 006,114,Southampton,3,F,0.19385902
E02003554,Southampton 006,113,Southampton,3,F,0.42112327
E02003554,Southampton 006,112,Southampton,3,F,0.00000059
E02003554,Southampton 006,111,Southampton,3,F,0.00000176
E02003554,Southampton 006,104,Southampton,3,F,0.00000016
E02003555,Southampton 007,276,Southampton,3,F,0.00000029
E02003555,Southampton 007,275,Southampton,3,F,0.00000024
E02003555,Southampton 007,274,Southampton,3,F,0.00000043
E02003555,Southampton 007,122,Southampton,3,F,0.00000034
E02003555,Southampton 007,151,Southampton,3,F,0.00000280
E02003555,Southampton 007,150,Southampton,3,F,0.08037729
E02003555,Southampton 007,149,Southampton,3,F,0.29458380
E02003555,Southampton 007,148,Southampton,3,F,0.45438286
E02003555,Southampton 007,147,Southampton,3,F,0.07552193
E02003555,Southampton 007,146,Southampton,3,F,0.00000021
E02003555,Southampton 007,144,Southampton,3,F,0.00000005
E02003555,Southampton 007,143,Southampton,3,F,0.09512489
E02003555,Southampton 007,142,Southampton,3,F,0.00000488
E02003556,Southampton 008,223,Southampton,3,F,0.00000034
E02003556,Southampton 008,221,Southampton,3,F,0.00000117
E02003556,Southampton 008,100,Southampton,3,F,0.00000300
E02003556,Southampton 008,98,Southampton,3,F,0.00000020
E02003556,Southampton 008,97,Southampton,3,F,0.00000034
E02003556,Southampton 008,96,Southampton,3,F,0.44032161
E02003556,Southampton 008,95,Southampton,3,F,0.27774018
E02003556,Southampton 008,94,Southampton,3,F,0.25172821
E02003556,Southampton 008,93,Southampton,3,F,0.00000146
E02003556,Southampton 008,92,Southampton,3,F,0.00000056
E02003556,Southampton 008,50,Southampton,3,F,0.03020210
E02003556,Southampton 008,49,Southampton,3,F,0.00000082
E02003557,Southampton 009,120,Southampton,3,F,0.00000035
E02003557,Southampton 009,119,Southampton,3,F,0.00000040
E02003557,Southampton 009,113,Southampton,3,F,0.00000024
E02003557,Southampton 009,112,Southampton,3,F,0.00000036
E02003557,Southampton 009,109,Southampton,3,F,0.17703333
E02003557,Southampton 009,108,Southampton,3,F,0.29652168
E02003557,Southampton 009,107,Southampton,3,F,0.14488806
E02003557,Southampton 009,105,Southampton,3,F,0.10861134
E02003557,Southampton 009,104,Southampton,3,F,0.27294217
E02003557,Southampton 009,103,Southampton,3,F,0.00000121
E02003557,Southampton 009,102,Southampton,3,F,0.00000065
E02003557,Southampton 009,85,Southampton,3,F,0.00000021
E02003558,Southampton 010,128,Southampton,3,F,0.00009966
E02003558,Southampton 010,127,Southampton,3,F,0.05786622
E02003558,Southampton 010,126,Southampton,3,F,0.09360765
E02003558,Southampton 010,125,Southampton,3,F,0.09666125
E02003558,Southampton 010,124,Southampton,3,F,0.12032646
E02003558,Southampton 010,123,Southampton,3,F,0.24792442
E02003558,Southampton 010,122,Southampton,3,F,0.20907662
E02003558,Southampton 010,118,Southampton,3,F,0.00000171
E02003558,Southampton 010,117,Southampton,3,F,0.17443484
E02003558,Southampton 010,116,Southampton,3,F,0.00000028
E02003558,Southampton 010,153,Southampton,3,F,0.00000015
E02003558,Southampton 010,150,Southampton,3,F,0.00000010
E02003558,Southampton 010,149,Southampton,3,F,0.00000035
E02003558,Southampton 010,143,Southampton,3,F,0.00000010
E02003558,Southampton 010,139,Southampton,3,F,0.00000018
E02003559,Southampton 011,133,Southampton,3,F,0.00000010
E02003559,Southampton 011,131,Southampton,3,F,0.00000048
E02003559,Southampton 011,130,Southampton,3,F,0.00000007
E02003559,Southampton 011,129,Southampton,3,F,0.00000052
E02003559,Southampton 011,128,Southampton,3,F,0.08148843
E02003559,Southampton 011,127,Southampton,3,F,0.02478842
E02003559,Southampton 011,126,Southampton,3,F,0.02073670
E02003559,Southampton 011,124,Southampton,3,F,0.00000031
E02003559,Southampton 011,121,Southampton,3,F,0.09055539
E02003559,Southampton 011,120,Southampton,3,F,0.35717852
E02003559,Southampton 011,119,Southampton,3,F,0.29420825
E02003559,Southampton 011,118,Southampton,3,F,0.10638160
E02003559,Southampton 011,117,Southampton,3,F,0.00000090
E02003559,Southampton 011,115,Southampton,3,F,0.02462076
E02003559,Southampton 011,113,Southampton,3,F,0.00000106
E02003559,Southampton 011,109,Southampton,3,F,0.00000035
E02003559,Southampton 011,108,Southampton,3,F,0.00000064
E02003559,Southampton 011,104,Southampton,3,F,0.00003752
E02003559,Southampton 011,84,Southampton,3,F,0.00000000
E02003560,Southampton 012,276,Southampton,3,F,0.00000024
E02003560,Southampton 012,178,Southampton,3,F,0.00000058
E02003560,Southampton 012,172,Southampton,3,F,0.00000008
E02003560,Southampton 012,148,Southampton,3,F,0.00000220
E02003560,Southampton 012,147,Southampton,3,F,0.12020961
E02003560,Southampton 012,146,Southampton,3,F,0.14617536
E02003560,Southampton 012,145,Southampton,3,F,0.20860738
E02003560,Southampton 012,144,Southampton,3,F,0.14920228
E02003560,Southampton 012,143,Southampton,3,F,0.00000067
E02003560,Southampton 012,142,Southampton,3,F,0.08015106
E02003560,Southampton 012,141,Southampton,3,F,0.29565055
E02003561,Southampton 013,107,Southampton,3,F,0.03599482
E02003561,Southampton 013,106,Southampton,3,F,0.50344590
E02003561,Southampton 013,105,Southampton,3,F,0.28312418
E02003561,Southampton 013,102,Southampton,3,F,0.00000067
E02003561,Southampton 013,93,Southampton,3,F,0.00021815
E02003561,Southampton 013,91,Southampton,3,F,0.00027552
E02003561,Southampton 013,90,Southampton,3,F,0.00027653
E02003561,Southampton 013,87,Southampton,3,F,0.00000066
E02003561,Southampton 013,85,Southampton,3,F,0.17666357
E02003562,Southampton 014,95,Southampton,3,F,0.03387956
E02003562,Southampton 014,94,Southampton,3,F,0.00015804
E02003562,Southampton 014,93,Southampton,3,F,0.19484848
E02003562,Southampton 014,92,Southampton,3,F,0.24132404
E02003562,Southampton 014,91,Southampton,3,F,0.19897303
E02003562,Southampton 014,90,Southampton,3,F,0.20977323
E02003562,Southampton 014,88,Southampton,3,F,0.00033777
E02003562,Southampton 014,56,Southampton,3,F,0.00000106
E02003562,Southampton 014,54,Southampton,3,F,0.00490017
E02003562,Southampton 014,53,Southampton,3,F,0.11580332
E02003562,Southampton 014,52,Southampton,3,F,0.00000055
E02003562,Southampton 014,50,Southampton,3,F,0.00000075
E02003563,Southampton 015,127,Southampton,3,F,0.07374136
E02003563,Southampton 015,125,Southampton,3,F,0.08737767
E02003563,Southampton 015,124,Southampton,3,F,0.04596159
E02003563,Southampton 015,123,Southampton,3,F,0.00000010
E02003563,Southampton 015,122,Southampton,3,F,0.13650039
E02003563,Southampton 015,149,Southampton,3,F,0.00000033
E02003563,Southampton 015,143,Southampton,3,F,0.06342956
E02003563,Southampton 015,142,Southampton,3,F,0.00000083
E02003563,Southampton 015,140,Southampton,3,F,0.11301106
E02003563,Southampton 015,139,Southampton,3,F,0.34327136
E02003563,Southampton 015,138,Southampton,3,F,0.13670507
E02003563,Southampton 015,137,Southampton,3,F,0.00000070
E02003564,Southampton 016,221,Southampton,3,F,0.00000068
E02003564,Southampton 016,220,Southampton,3,F,0.00000042
E02003564,Southampton 016,96,Southampton,3,F,0.00000035
E02003564,Southampton 016,95,Southampton,3,F,0.00000025
E02003564,Southampton 016,92,Southampton,3,F,0.00000053
E02003564,Southampton 016,53,Southampton,3,F,0.00000056
E02003564,Southampton 016,52,Southampton,3,F,0.19124166
E02003564,Southampton 016,51,Southampton,3,F,0.13521139
E02003564,Southampton 016,50,Southampton,3,F,0.34354120
E02003564,Southampton 016,49,Southampton,3,F,0.10461198
E02003564,Southampton 016,48,Southampton,3,F,0.22535723
E02003564,Southampton 016,47,Southampton,3,F,0.00003354
E02003564,Southampton 016,38,Southampton,3,F,0.00000020
E02003565,Southampton 017,130,Southampton,3,F,0.00000000
E02003565,Southampton 017,120,Southampton,3,F,0.00000001
E02003565,Southampton 017,109,Southampton,3,F,0.08033612
E02003565,Southampton 017,107,Southampton,3,F,0.00000007
E02003565,Southampton 017,106,Southampton,3,F,0.00000074
E02003565,Southampton 017,87,Southampton,3,F,0.15783706
E02003565,Southampton 017,86,Southampton,3,F,0.18356458
E02003565,Southampton 017,85,Southampton,3,F,0.26207955
E02003565,Southampton 017,84,Southampton,3,F,0.31617948
E02003565,Southampton 017,82,Southampton,3,F,0.00000240
E02003566,Southampton 018,220,Southampton,3,F,0.00000054
E02003566,Southampton 018,218,Southampton,3,F,0.00000153
E02003566,Southampton 018,217,Southampton,3,F,0.00000049
E02003566,Southampton 018,52,Southampton,3,F,0.00000042
E02003566,Southampton 018,51,Southampton,3,F,0.13148230
E02003566,Southampton 018,48,Southampton,3,F,0.00000166
E02003566,Southampton 018,47,Southampton,3,F,0.33923369
E02003566,Southampton 018,46,Southampton,3,F,0.40351114
E02003566,Southampton 018,45,Southampton,3,F,0.00000063
E02003566,Southampton 018,43,Southampton,3,F,0.12576759
E02003567,Southampton 019,122,Southampton,3,F,0.00000021
E02003567,Southampton 019,143,Southampton,3,F,0.05289021
E02003567,Southampton 019,142,Southampton,3,F,0.12178709
E02003567,Southampton 019,141,Southampton,3,F,0.58986142
E02003567,Southampton 019,140,Southampton,3,F,0.11796273
E02003567,Southampton 019,139,Southampton,3,F,0.02934775
E02003567,Southampton 019,138,Southampton,3,F,0.00000054
E02003567,Southampton 019,137,Southampton,3,F,0.08814861
E02003567,Southampton 019,136,Southampton,3,F,0.00000144
E02003568,Southampton 020,134,Southampton,3,F,0.06025870
E02003568,Southampton 020,133,Southampton,3,F,0.03636820
E02003568,Southampton 020,132,Southampton,3,F,0.21868334
E02003568,Southampton 020,131,Southampton,3,F,0.17579098
E02003568,Southampton 020,130,Southampton,3,F,0.19098124
E02003568,Southampton 020,129,Southampton,3,F,0.17338770
E02003568,Southampton 020,128,Southampton,3,F,0.00000065
E02003568,Southampton 020,127,Southampton,3,F,0.00000001
E02003568,Southampton 020,121,Southampton,3,F,0.00000007
E02003568,Southampton 020,120,Southampton,3,F,0.00000183
E02003568,Southampton 020,84,Southampton,3,F,0.10555945
E02003568,Southampton 020,82,Southampton,3,F,0.00000009
E02003568,Southampton 020,79,Southampton,3,F,0.00000085
E02003568,Southampton 020,78,Southampton,3,F,0.03896664
E02003568,Southampton 020,135,Southampton,3,F,0.00000027
E02003569,Southampton 021,134,Southampton,3,F,0.12177789
E02003569,Southampton 021,133,Southampton,3,F,0.09515223
E02003569,Southampton 021,132,Southampton,3,F,0.00000041
E02003569,Southampton 021,131,Southampton,3,F,0.00000014
E02003569,Southampton 021,127,Southampton,3,F,0.00000032
E02003569,Southampton 021,78,Southampton,3,F,0.00000082
E02003569,Southampton 021,77,Southampton,3,F,0.00000023
E02003569,Southampton 021,76,Southampton,3,F,0.00000026
E02003569,Southampton 021,141,Southampton,3,F,0.00085693
E02003569,Southampton 021,138,Southampton,3,F,0.03462679
E02003569,Southampton 021,137,Southampton,3,F,0.04923132
E02003569,Southampton 021,136,Southampton,3,F,0.54461366
E02003569,Southampton 021,135,Southampton,3,F,0.15373848
E02003569,Southampton 021,66,Southampton,3,F,0.00000054
E02003570,Southampton 022,130,Southampton,3,F,0.00000004
E02003570,Southampton 022,106,Southampton,3,F,0.00000011
E02003570,Southampton 022,89,Southampton,3,F,0.29340249
E02003570,Southampton 022,88,Southampton,3,F,0.20064751
E02003570,Southampton 022,87,Southampton,3,F,0.20021494
E02003570,Southampton 022,86,Southampton,3,F,0.02182410
E02003570,Southampton 022,84,Southampton,3,F,0.00000031
E02003570,Southampton 022,83,Southampton,3,F,0.16371991
E02003570,Southampton 022,82,Southampton,3,F,0.12018662
E02003570,Southampton 022,81,Southampton,3,F,0.00000089
E02003570,Southampton 022,79,Southampton,3,F,0.00000026
E02003570,Southampton 022,77,Southampton,3,F,0.00000032
E02003570,Southampton 022,64,Southampton,3,F,0.00000001
E02003570,Southampton 022,63,Southampton,3,F,0.00000095
E02003570,Southampton 022,62,Southampton,3,F,0.00000153
E02003571,Southampton 023,134,Southampton,3,F,0.00000042
E02003571,Southampton 023,132,Southampton,3,F,0.00000000
E02003571,Southampton 023,130,Southampton,3,F,0.00000063
E02003571,Southampton 023,83,Southampton,3,F,0.00000003
E02003571,Southampton 023,82,Southampton,3,F,0.00000153
E02003571,Southampton 023,81,Southampton,3,F,0.08489576
E02003571,Southampton 023,80,Southampton,3,F,0.05160234
E02003571,Southampton 023,79,Southampton,3,F,0.09631689
E02003571,Southampton 023,78,Southampton,3,F,0.08645194
E02003571,Southampton 023,77,Southampton,3,F,0.14099341
E02003571,Southampton 023,76,Southampton,3,F,0.06851575
E02003571,Southampton 023,75,Southampton,3,F,0.09284750
E02003571,Southampton 023,74,Southampton,3,F,0.03881630
E02003571,Southampton 023,73,Southampton,3,F,0.00000120
E02003571,Southampton 023,72,Southampton,3,F,0.00000028
E02003571,Southampton 023,71,Southampton,3,F,0.05460294
E02003571,Southampton 023,136,Southampton,3,F,0.00000029
E02003571,Southampton 023,70,Southampton,3,F,0.03834478
E02003571,Southampton 023,69,Southampton,3,F,0.01828122
E02003571,Southampton 023,68,Southampton,3,F,0.04154989
E02003571,Southampton 023,67,Southampton,3,F,0.01515672
E02003571,Southampton 023,66,Southampton,3,F,0.17161934
E02003571,Southampton 023,65,Southampton,3,F,0.00000052
E02003571,Southampton 023,63,Southampton,3,F,0.00000009
E02003571,Southampton 023,61,Southampton,3,F,0.00000025
E02003572,Southampton 024,91,Southampton,3,F,0.05198686
E02003572,Southampton 024,90,Southampton,3,F,0.00000031
E02003572,Southampton 024,59,Southampton,3,F,0.11580826
E02003572,Southampton 024,56,Southampton,3,F,0.22869803
E02003572,Southampton 024,55,Southampton,3,F,0.09941063
E02003572,Southampton 024,54,Southampton,3,F,0.21893047
E02003572,Southampton 024,53,Southampton,3,F,0.08240321
E02003572,Southampton 024,52,Southampton,3,F,0.20276108
E02003572,Southampton 024,51,Southampton,3,F,0.00000018
E02003572,Southampton 024,38,Southampton,3,F,0.00000057
E02003572,Southampton 024,34,Southampton,3,F,0.00000041
E02003573,Southampton 025,217,Southampton,3,F,0.00000234
E02003573,Southampton 025,51,Southampton,3,F,0.05103447
E02003573,Southampton 025,46,Southampton,3,F,0.00000173
E02003573,Southampton 025,45,Southampton,3,F,0.26196856
E02003573,Southampton 025,44,Southampton,3,F,0.26364955
E02003573,Southampton 025,43,Southampton,3,F,0.19344540
E02003573,Southampton 025,42,Southampton,3,F,0.18654491
E02003573,Southampton 025,41,Southampton,3,F,0.04330466
E02003573,Southampton 025,40,Southampton,3,F,0.00004731
E02003573,Southampton 025,38,Southampton,3,F,0.00000031
E02003573,Southampton 025,37,Southampton,3,F,0.00000075
E02003574,Southampton 026,194,Southampton,3,F,0.00000073
E02003574,Southampton 026,55,Southampton,3,F,0.00000056
E02003574,Southampton 026,52,Southampton,3,F,0.00000011
E02003574,Southampton 026,51,Southampton,3,F,0.00000030
E02003574,Southampton 026,45,Southampton,3,F,0.00000063
E02003574,Southampton 026,44,Southampton,3,F,0.00000029
E02003574,Southampton 026,40,Southampton,3,F,0.03177569
E02003574,Southampton 026,39,Southampton,3,F,0.00000049
E02003574,Southampton 026,38,Southampton,3,F,0.19591358
E02003574,Southampton 026,37,Southampton,3,F,0.15996867
E02003574,Southampton 026,36,Southampton,3,F,0.10803906
E02003574,Southampton 026,35,Southampton,3,F,0.11773333
E02003574,Southampton 026,34,Southampton,3,F,0.00000100
E02003574,Southampton 026,33,Southampton,3,F,0.00000060
E02003574,Southampton 026,32,Southampton,3,F,0.19426687
E02003574,Southampton 026,31,Southampton,3,F,0.19229810
E02003575,Southampton 027,217,Southampton,3,F,0.00000065
E02003575,Southampton 027,194,Southampton,3,F,0.00000162
E02003575,Southampton 027,44,Southampton,3,F,0.00000151
E02003575,Southampton 027,42,Southampton,3,F,0.00000011
E02003575,Southampton 027,41,Southampton,3,F,0.33806116
E02003575,Southampton 027,40,Southampton,3,F,0.24381953
E02003575,Southampton 027,39,Southampton,3,F,0.38238567
E02003575,Southampton 027,36,Southampton,3,F,0.03572805
E02003575,Southampton 027,32,Southampton,3,F,0.00000093
E02003575,Southampton 027,31,Southampton,3,F,0.00000078
E02003576,Southampton 028,60,Southampton,3,F,0.24661411
E02003576,Southampton 028,59,Southampton,3,F,0.14072128
E02003576,Southampton 028,58,Southampton,3,F,0.22384943
E02003576,Southampton 028,57,Southampton,3,F,0.22400907
E02003576,Southampton 028,56,Southampton,3,F,0.05197226
E02003576,Southampton 028,55,Southampton,3,F,0.11283047
E02003576,Southampton 028,54,Southampton,3,F,0.00000000
E02003576,Southampton 028,34,Southampton,3,F,0.00000063
E02003576,Southampton 028,33,Southampton,3,F,0.00000207
E02003576,Southampton 028,28,Southampton,3,F,0.00000067
E02003577,Southampton 029,89,Southampton,3,F,0.00000027
E02003577,Southampton 029,88,Southampton,3,F,0.00000008
E02003577,Southampton 029,83,Southampton,3,F,0.00000025
E02003577,Southampton 029,77,Southampton,3,F,0.00000026
E02003577,Southampton 029,75,Southampton,3,F,0.00000025
E02003577,Southampton 029,73,Southampton,3,F,0.06126961
E02003577,Southampton 029,72,Southampton,3,F,0.05836840
E02003577,Southampton 029,71,Southampton,3,F,0.00555415
E02003577,Southampton 029,70,Southampton,3,F,0.00000018
E02003577,Southampton 029,66,Southampton,3,F,0.00000010
E02003577,Southampton 029,65,Southampton,3,F,0.10168975
E02003577,Southampton 029,64,Southampton,3,F,0.15631978
E02003577,Southampton 029,63,Southampton,3,F,0.12205546
E02003577,Southampton 029,62,Southampton,3,F,0.11540246
E02003577,Southampton 029,61,Southampton,3,F,0.37927121
E02003577,Southampton 029,60,Southampton,3,F,0.00006779
E02003578,Southampton 030,194,Southampton,3,F,0.00000027
E02003578,Southampton 030,57,Southampton,3,F,0.00000106
E02003578,Southampton 030,55,Southampton,3,F,0.00000049
E02003578,Southampton 030,38,Southampton,3,F,0.00000075
E02003578,Southampton 030,37,Southampton,3,F,0.00000124
E02003578,Southampton 030,35,Southampton,3,F,0.11633248
E02003578,Southampton 030,34,Southampton,3,F,0.19222723
E02003578,Southampton 030,33,Southampton,3,F,0.42805233
E02003578,Southampton 030,32,Southampton,3,F,0.16667883
E02003578,Southampton 030,31,Southampton,3,F,0.09670404
E02003578,Southampton 030,30,Southampton,3,F,0.00000039
E02003578,Southampton 030,29,Southampton,3,F,0.00000071
E02003578,Southampton 030,28,Southampton,3,F,0.00000019
E02003579,Southampton 031,60,Southampton,3,F,0.07558404
E02003579,Southampton 031,58,Southampton,3,F,0.00000042
E02003579,Southampton 031,57,Southampton,3,F,0.00000035
E02003579,Southampton 031,33,Southampton,3,F,0.00000057
E02003579,Southampton 031,30,Southampton,3,F,0.00000033
E02003579,Southampton 031,29,Southampton,3,F,0.20752959
E02003579,Southampton 031,28,Southampton,3,F,0.21566149
E02003579,Southampton 031,27,Southampton,3,F,0.22844791
E02003579,Southampton 031,26,Southampton,3,F,0.27277423
E02003579,Southampton 031,25,Southampton,3,F,0.00000107
E02003580,Southampton 032,193,Southampton,3,F,0.00172753
E02003580,Southampton 032,33,Southampton,3,F,0.00000009
E02003580,Southampton 032,32,Southampton,3,F,0.00000033
E02003580,Southampton 032,31,Southampton,3,F,0.00000024
E02003580,Southampton 032,30,Southampton,3,F,0.33159526
E02003580,Southampton 032,29,Southampton,3,F,0.10075389
E02003580,Southampton 032,26,Southampton,3,F,0.00552549
E02003580,Southampton 032,25,Southampton,3,F,0.56039717
E02003581,Isle of Wight 001,731,Isle of Wight,4,F,0.00001967
E02003581,Isle of Wight 001,724,Isle of Wight,4,F,0.02957264
E02003581,Isle of Wight 001,722,Isle of Wight,4,F,0.12764395
E02003581,Isle of Wight 001,721,Isle of Wight,4,F,0.00000000
E02003581,Isle of Wight 001,720,Isle of Wight,4,F,0.11289453
E02003581,Isle of Wight 001,719,Isle of Wight,4,F,0.10722912
E02003581,Isle of Wight 001,718,Isle of Wight,4,F,0.16053577
E02003581,Isle of Wight 001,717,Isle of Wight,4,F,0.02362112
E02003581,Isle of Wight 001,716,Isle of Wight,4,F,0.06629995
E02003581,Isle of Wight 001,715,Isle of Wight,4,F,0.11073500
E02003581,Isle of Wight 001,714,Isle of Wight,4,F,0.00000011
E02003581,Isle of Wight 001,713,Isle of Wight,4,F,0.00000004
E02003581,Isle of Wight 001,712,Isle of Wight,4,F,0.26144811
E02003582,Isle of Wight 002,685,Isle of Wight,4,F,0.00000000
E02003582,Isle of Wight 002,683,Isle of Wight,4,F,0.00000009
E02003582,Isle of Wight 002,731,Isle of Wight,4,F,0.44329185
E02003582,Isle of Wight 002,730,Isle of Wight,4,F,0.00000005
E02003582,Isle of Wight 002,720,Isle of Wight,4,F,0.00000000
E02003582,Isle of Wight 002,718,Isle of Wight,4,F,0.00000002
E02003582,Isle of Wight 002,717,Isle of Wight,4,F,0.01438193
E02003582,Isle of Wight 002,716,Isle of Wight,4,F,0.00908453
E02003582,Isle of Wight 002,715,Isle of Wight,4,F,0.00000037
E02003582,Isle of Wight 002,714,Isle of Wight,4,F,0.19425503
E02003582,Isle of Wight 002,713,Isle of Wight,4,F,0.06124708
E02003582,Isle of Wight 002,712,Isle of Wight,4,F,0.07246992
E02003582,Isle of Wight 002,711,Isle of Wight,4,F,0.20526914
E02003583,Isle of Wight 003,689,Isle of Wight,4,F,0.00000000
E02003583,Isle of Wight 003,688,Isle of Wight,4,F,0.32795383
E02003583,Isle of Wight 003,726,Isle of Wight,4,F,0.23745871
E02003583,Isle of Wight 003,725,Isle of Wight,4,F,0.17438118
E02003583,Isle of Wight 003,724,Isle of Wight,4,F,0.01869843
E02003583,Isle of Wight 003,723,Isle of Wight,4,F,0.07139576
E02003583,Isle of Wight 003,722,Isle of Wight,4,F,0.00604401
E02003583,Isle of Wight 003,721,Isle of Wight,4,F,0.16406803
E02003583,Isle of Wight 003,692,Isle of Wight,4,F,0.00000005
E02003584,Isle of Wight 004,675,Isle of Wight,4,F,0.17877013
E02003584,Isle of Wight 004,674,Isle of Wight,4,F,0.00000000
E02003584,Isle of Wight 004,673,Isle of Wight,4,F,0.00000058
E02003584,Isle of Wight 004,672,Isle of Wight,4,F,0.22789016
E02003584,Isle of Wight 004,671,Isle of Wight,4,F,0.19399663
E02003584,Isle of Wight 004,669,Isle of Wight,4,F,0.00000010
E02003584,Isle of Wight 004,668,Isle of Wight,4,F,0.15157434
E02003584,Isle of Wight 004,667,Isle of Wight,4,F,0.15886282
E02003584,Isle of Wight 004,666,Isle of Wight,4,F,0.05949155
E02003584,Isle of Wight 004,665,Isle of Wight,4,F,0.02941367
E02003584,Isle of Wight 004,663,Isle of Wight,4,F,0.00000003
E02003585,Isle of Wight 005,689,Isle of Wight,4,F,0.00000017
E02003585,Isle of Wight 005,688,Isle of Wight,4,F,0.00000021
E02003585,Isle of Wight 005,663,Isle of Wight,4,F,0.00000000
E02003585,Isle of Wight 005,662,Isle of Wight,4,F,0.00000007
E02003585,Isle of Wight 005,736,Isle of Wight,4,F,0.12459466
E02003585,Isle of Wight 005,734,Isle of Wight,4,F,0.00000018
E02003585,Isle of Wight 005,733,Isle of Wight,4,F,0.11722817
E02003585,Isle of Wight 005,732,Isle of Wight,4,F,0.18435529
E02003585,Isle of Wight 005,726,Isle of Wight,4,F,0.00000002
E02003585,Isle of Wight 005,692,Isle of Wight,4,F,0.57382123
E02003586,Isle of Wight 006,689,Isle of Wight,4,F,0.00000003
E02003586,Isle of Wight 006,674,Isle of Wight,4,F,0.00000000
E02003586,Isle of Wight 006,670,Isle of Wight,4,F,0.00000000
E02003586,Isle of Wight 006,669,Isle of Wight,4,F,0.00000001
E02003586,Isle of Wight 006,668,Isle of Wight,4,F,0.00000002
E02003586,Isle of Wight 006,666,Isle of Wight,4,F,0.00711169
E02003586,Isle of Wight 006,665,Isle of Wight,4,F,0.01350069
E02003586,Isle of Wight 006,664,Isle of Wight,4,F,0.05521761
E02003586,Isle of Wight 006,663,Isle of Wight,4,F,0.04722612
E02003586,Isle of Wight 006,662,Isle of Wight,4,F,0.06946259
E02003586,Isle of Wight 006,737,Isle of Wight,4,F,0.00000001
E02003586,Isle of Wight 006,736,Isle of Wight,4,F,0.00000006
E02003586,Isle of Wight 006,735,Isle of Wight,4,F,0.00000001
E02003586,Isle of Wight 006,734,Isle of Wight,4,F,0.80748104
E02003586,Isle of Wight 006,733,Isle of Wight,4,F,0.00000005
E02003586,Isle of Wight 006,732,Isle of Wight,4,F,0.00000000
E02003586,Isle of Wight 006,692,Isle of Wight,4,F,0.00000008
E02003587,Isle of Wight 007,676,Isle of Wight,4,F,0.20907725
E02003587,Isle of Wight 007,675,Isle of Wight,4,F,0.16875597
E02003587,Isle of Wight 007,674,Isle of Wight,4,F,0.34212927
E02003587,Isle of Wight 007,673,Isle of Wight,4,F,0.05347015
E02003587,Isle of Wight 007,672,Isle of Wight,4,F,0.02208563
E02003587,Isle of Wight 007,671,Isle of Wight,4,F,0.00000013
E02003587,Isle of Wight 007,670,Isle of Wight,4,F,0.08009796
E02003587,Isle of Wight 007,669,Isle of Wight,4,F,0.12438283
E02003587,Isle of Wight 007,668,Isle of Wight,4,F,0.00000013
E02003587,Isle of Wight 007,664,Isle of Wight,4,F,0.00000005
E02003587,Isle of Wight 007,663,Isle of Wight,4,F,0.00000040
E02003587,Isle of Wight 007,741,Isle of Wight,4,F,0.00000004
E02003587,Isle of Wight 007,740,Isle of Wight,4,F,0.00000005
E02003587,Isle of Wight 007,737,Isle of Wight,4,F,0.00000007
E02003587,Isle of Wight 007,734,Isle of Wight,4,F,0.00000008
E02003588,Isle of Wight 008,689,Isle of Wight,4,F,0.58737198
E02003588,Isle of Wight 008,688,Isle of Wight,4,F,0.00000000
E02003588,Isle of Wight 008,685,Isle of Wight,4,F,0.10901499
E02003588,Isle of Wight 008,683,Isle of Wight,4,F,0.11855331
E02003588,Isle of Wight 008,774,Isle of Wight,4,F,0.00000001
E02003588,Isle of Wight 008,771,Isle of Wight,4,F,0.00000004
E02003588,Isle of Wight 008,734,Isle of Wight,4,F,0.00000004
E02003588,Isle of Wight 008,731,Isle of Wight,4,F,0.00001513
E02003588,Isle of Wight 008,779,Isle of Wight,4,F,0.03590010
E02003588,Isle of Wight 008,778,Isle of Wight,4,F,0.02224028
E02003588,Isle of Wight 008,777,Isle of Wight,4,F,0.05498465
E02003588,Isle of Wight 008,776,Isle of Wight,4,F,0.00011007
E02003588,Isle of Wight 008,775,Isle of Wight,4,F,0.00000353
E02003588,Isle of Wight 008,692,Isle of Wight,4,F,0.00000007
E02003588,Isle of Wight 008,691,Isle of Wight,4,F,0.00000001
E02003588,Isle of Wight 008,690,Isle of Wight,4,F,0.07180580
E02003589,Isle of Wight 009,685,Isle of Wight,4,F,0.00000034
E02003589,Isle of Wight 009,683,Isle of Wight,4,F,0.70030791
E02003589,Isle of Wight 009,681,Isle of Wight,4,F,0.00000006
E02003589,Isle of Wight 009,774,Isle of Wight,4,F,0.00000016
E02003589,Isle of Wight 009,773,Isle of Wight,4,F,0.01444522
E02003589,Isle of Wight 009,772,Isle of Wight,4,F,0.03752894
E02003589,Isle of Wight 009,771,Isle of Wight,4,F,0.09413322
E02003589,Isle of Wight 009,770,Isle of Wight,4,F,0.00000009
E02003589,Isle of Wight 009,769,Isle of Wight,4,F,0.00000013
E02003589,Isle of Wight 009,768,Isle of Wight,4,F,0.00000002
E02003589,Isle of Wight 009,767,Isle of Wight,4,F,0.00000001
E02003589,Isle of Wight 009,766,Isle of Wight,4,F,0.08753013
